epoch,loss,mape,val_loss,val_mape
0,0.8784553408622742,26.666715621948242,0.6190807223320007,18.91445541381836
1,0.6058699488639832,18.597890853881836,0.604442298412323,18.15768814086914
2,0.5956122875213623,18.098175048828125,0.5948192477226257,17.814369201660156
3,0.5882135629653931,17.73242950439453,0.5933398008346558,17.43422508239746
4,0.5868261456489563,17.564884185791016,0.5975194573402405,18.18943214416504
5,0.5830861330032349,17.421628952026367,0.5861579775810242,17.32950782775879
6,0.582576334476471,17.381389617919922,0.5859586000442505,17.26614761352539
7,0.5804864168167114,17.317119598388672,0.5853734612464905,17.283374786376953
8,0.5800443291664124,17.285675048828125,0.5849611759185791,17.454370498657227
9,0.5799385905265808,17.283262252807617,0.5868524312973022,17.895998001098633
10,0.5793774127960205,17.29636573791504,0.5827750563621521,17.171632766723633
11,0.5776214599609375,17.230812072753906,0.5809372663497925,17.095548629760742
12,0.57477867603302,17.119327545166016,0.580048143863678,17.082977294921875
13,0.5764732360839844,17.17377471923828,0.580583393573761,17.436424255371094
14,0.5749946236610413,17.13650894165039,0.5788052678108215,17.221479415893555
15,0.5752115249633789,17.11688804626465,0.5811927318572998,17.9028263092041
16,0.5749616026878357,17.12076187133789,0.5759575366973877,17.196016311645508
17,0.5732661485671997,17.087186813354492,0.5779341459274292,17.350141525268555
18,0.5744922161102295,17.081584930419922,0.5785700678825378,17.05423927307129
19,0.5739332437515259,17.098983764648438,0.5788876414299011,17.53854751586914
20,0.5734622478485107,17.100326538085938,0.5756042003631592,17.039213180541992
21,0.5731812715530396,17.06393051147461,0.5746752619743347,17.3150634765625
22,0.5720196962356567,17.02111053466797,0.5854113698005676,17.95514488220215
23,0.5719264149665833,17.034555435180664,0.5779330730438232,17.525390625
24,0.572799026966095,17.054340362548828,0.5753965973854065,17.371835708618164
25,0.5713286995887756,17.001361846923828,0.577133297920227,17.11025047302246
26,0.5725679993629456,17.061630249023438,0.5764961838722229,16.87123680114746
27,0.5713725090026855,17.016250610351562,0.5768826603889465,17.310697555541992
28,0.5715837478637695,17.0173397064209,0.5755366683006287,17.40470314025879
29,0.5699366331100464,16.998653411865234,0.5739612579345703,17.0450496673584
30,0.5704672932624817,16.997549057006836,0.5748051404953003,16.939695358276367
31,0.5698148012161255,16.98736572265625,0.5753052830696106,17.241220474243164
32,0.5711281299591064,17.005870819091797,0.5785863399505615,17.66071319580078
33,0.5700196027755737,16.993473052978516,0.5838980674743652,17.904720306396484
34,0.5696969628334045,16.98057746887207,0.5733769536018372,17.010696411132812
35,0.568091869354248,16.94792366027832,0.5746464729309082,17.12388801574707
36,0.5693982839584351,16.969404220581055,0.5759432315826416,16.975830078125
37,0.5698541402816772,16.983570098876953,0.5772855877876282,17.42061996459961
38,0.5690110921859741,16.96273422241211,0.5730171203613281,16.976118087768555
39,0.5689730644226074,16.99654197692871,0.5726631283760071,17.18438720703125
40,0.5697647929191589,16.9572811126709,0.5737323760986328,17.185287475585938
41,0.5700951218605042,16.986595153808594,0.5748777389526367,17.480310440063477
42,0.5695203542709351,16.976289749145508,0.5769714713096619,16.798879623413086
43,0.5692600011825562,16.964160919189453,0.5761477947235107,17.34322738647461
44,0.567773699760437,16.916162490844727,0.5755009651184082,16.89912986755371
45,0.5693120360374451,16.98797035217285,0.5721771121025085,17.059640884399414
46,0.5711759328842163,16.97133445739746,0.5759839415550232,17.552135467529297
47,0.5672092437744141,16.942283630371094,0.5779204964637756,17.79461669921875
48,0.5688658356666565,16.965755462646484,0.5738525390625,17.106557846069336
49,0.5682380795478821,16.96425437927246,0.5726160407066345,17.21356773376465
50,0.5665087699890137,16.9046688079834,0.571916401386261,16.909067153930664
51,0.5688923597335815,16.951126098632812,0.5790215134620667,16.669885635375977
52,0.5682162046432495,16.93685531616211,0.5759235620498657,17.414653778076172
53,0.5684572458267212,16.975086212158203,0.5712059140205383,17.051340103149414
54,0.5690877437591553,16.95035743713379,0.5724795460700989,17.267847061157227
55,0.5679376721382141,16.958887100219727,0.5713770389556885,16.92034912109375
56,0.5679949522018433,16.9307918548584,0.5728016495704651,17.310514450073242
57,0.5680888295173645,16.943452835083008,0.5719786286354065,17.17752456665039
58,0.5684128999710083,16.930505752563477,0.5715453028678894,17.338029861450195
59,0.5682540535926819,16.968374252319336,0.5759056210517883,17.265663146972656
60,0.566798746585846,16.885480880737305,0.5723916888237,16.97660255432129
61,0.5672880411148071,16.918535232543945,0.5743390917778015,17.179092407226562
62,0.5688409209251404,16.978185653686523,0.5703763961791992,16.860830307006836
63,0.566683828830719,16.912471771240234,0.5709953308105469,17.052104949951172
64,0.5672702789306641,16.957965850830078,0.5701408386230469,16.974529266357422
65,0.5683974623680115,16.92850685119629,0.5707561373710632,16.8856143951416
66,0.5678205490112305,16.940828323364258,0.5728484392166138,16.870609283447266
67,0.5654799938201904,16.87453269958496,0.5712111592292786,17.057064056396484
